timestamp, name, pci.bus_id, driver_version, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/05/01 06:21:53.726, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:21:53.727, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:26:53.728, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:26:53.728, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:31:53.730, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:31:53.731, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:36:53.732, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:36:53.733, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:41:53.734, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:41:53.735, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:46:53.736, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:46:53.737, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:51:53.738, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:51:53.739, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:56:53.740, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:56:53.740, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:01:53.741, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:01:53.742, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:06:53.743, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:06:53.744, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:11:53.745, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:11:53.746, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:16:53.747, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:16:53.748, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:21:53.750, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:21:53.750, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:26:53.752, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:26:53.752, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:31:53.754, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:31:53.755, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:36:53.756, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:36:53.757, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:41:53.758, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:41:53.759, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:46:53.760, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:46:53.761, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:51:53.762, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:51:53.763, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 07:56:53.764, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 07:56:53.765, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:01:53.766, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:01:53.767, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:06:53.768, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:06:53.769, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:11:53.770, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:11:53.770, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:16:53.772, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:16:53.772, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:21:53.773, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:21:53.774, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:26:53.775, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:26:53.776, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:31:53.777, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:31:53.777, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:36:53.779, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:36:53.780, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:41:53.781, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:41:53.781, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:46:53.783, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:46:53.783, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:51:53.785, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:51:53.785, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 08:56:53.787, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 08:56:53.787, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:01:53.788, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:01:53.789, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:06:53.790, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:06:53.790, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:11:53.792, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:11:53.792, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:16:53.793, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:16:53.794, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:21:53.795, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:21:53.796, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:26:53.797, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:26:53.798, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:31:53.798, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:31:53.799, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:36:53.800, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:36:53.801, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:41:53.802, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:41:53.803, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:46:53.804, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:46:53.804, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:51:53.806, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:51:53.807, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 09:56:53.808, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 09:56:53.809, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 10:01:53.810, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:01:53.811, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 10:06:53.812, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:06:53.813, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 10:11:53.814, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:11:53.815, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 10:16:53.816, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:16:53.817, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 10:21:53.819, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:21:53.819, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 10:26:53.821, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:26:53.822, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 10:31:53.823, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:31:53.824, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 10:36:53.825, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:36:53.826, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 10:41:53.827, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:41:53.828, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 10:46:53.829, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:46:53.829, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 10:51:53.831, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:51:53.832, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 10:56:53.833, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 10:56:53.833, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 11:01:53.834, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:01:53.835, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 11:06:53.836, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:06:53.837, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 11:11:53.838, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:11:53.839, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:16:53.840, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:16:53.841, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:21:53.842, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:21:53.843, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:26:53.844, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:26:53.844, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:31:53.846, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:31:53.846, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:36:53.848, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:36:53.849, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:41:53.850, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:41:53.850, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:46:53.852, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:46:53.853, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:51:53.854, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:51:53.855, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 11:56:53.856, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 11:56:53.857, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 12:01:53.858, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 12:01:53.859, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 12:06:53.860, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 12:06:53.861, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
